date,time,server,ping
07/24/2022,18:59:18.98,us8482.nordvpn.com.udp.ovpn,28
07/25/2022,19:53:26.45,us9612.nordvpn.com.udp.ovpn,31
07/25/2022,22:17:27.22,us8494.nordvpn.com.udp.ovpn,29
07/26/2022,18:17:27.74,us8478.nordvpn.com.udp.ovpn,27
07/27/2022,01:14:02.25,us8474.nordvpn.com.udp.ovpn,33
07/27/2022,03:29:04.41,us8482.nordvpn.com.udp.ovpn,29
07/27/2022,21:17:01.30,us9616.nordvpn.com.udp.ovpn,26
07/27/2022,22:15:34.16,us8474.nordvpn.com.udp.ovpn,30
07/27/2022,23:40:57.73,us8482.nordvpn.com.udp.ovpn,29
07/28/2022,12:01:49.14,us9619.nordvpn.com.udp.ovpn,23
07/28/2022,16:52:46.68,us9616.nordvpn.com.udp.ovpn,29
07/28/2022,18:23:58.91,us8495.nordvpn.com.udp.ovpn,27
07/28/2022,21:29:58.24,us9619.nordvpn.com.udp.ovpn,27
07/29/2022,20:26:16.39,us8479.nordvpn.com.udp.ovpn,30
07/29/2022,23:16:55.64,us8482.nordvpn.com.udp.ovpn,29
07/30/2022,00:23:23.60,us8495.nordvpn.com.udp.ovpn,28
07/30/2022,11:27:19.37,us8482.nordvpn.com.udp.ovpn,28
07/30/2022,13:05:44.32,us8479.nordvpn.com.udp.ovpn,29
07/30/2022,15:52:03.40,us8482.nordvpn.com.udp.ovpn,30
07/30/2022,19:06:01.85,us8474.nordvpn.com.udp.ovpn,29
07/30/2022,20:31:07.07,us8478.nordvpn.com.udp.ovpn,28
07/30/2022,22:34:38.49,us8494.nordvpn.com.udp.ovpn,27
07/31/2022,10:29:01.23,us9612.nordvpn.com.udp.ovpn,29
07/31/2022,11:52:07.14,us9619.nordvpn.com.udp.ovpn,28
07/31/2022,14:40:36.10,us9619.nordvpn.com.udp.ovpn,25
07/31/2022,22:22:04.25,us8494.nordvpn.com.udp.ovpn,30
08/01/2022,18:50:11.09,us9612.nordvpn.com.udp.ovpn,22
08/01/2022,20:14:40.46,us8474.nordvpn.com.udp.ovpn,28
08/01/2022,21:49:23.43,us8474.nordvpn.com.udp.ovpn,29
08/02/2022,19:53:19.00,us9612.nordvpn.com.udp.ovpn,27
08/02/2022,21:36:56.28,us8494.nordvpn.com.udp.ovpn,29
08/02/2022,23:22:41.88,us8494.nordvpn.com.udp.ovpn,29
08/03/2022,20:15:48.11,us8482.nordvpn.com.udp.ovpn,26
08/03/2022,23:09:04.50,us8478.nordvpn.com.udp.ovpn,29
08/04/2022,18:43:17.89,us8479.nordvpn.com.udp.ovpn,28
08/05/2022,01:46:49.07,us9612.nordvpn.com.udp.ovpn,28
08/05/2022,03:01:58.72,us9612.nordvpn.com.udp.ovpn,31
08/05/2022,03:02:57.62,us9616.nordvpn.com.udp.ovpn,30
08/05/2022,10:38:07.15,us8479.nordvpn.com.udp.ovpn,29
08/05/2022,14:04:07.53,us8495.nordvpn.com.udp.ovpn,27
08/05/2022,17:41:34.16,us9612.nordvpn.com.udp.ovpn,27
08/06/2022,01:41:59.18,us8494.nordvpn.com.udp.ovpn,28
08/06/2022,04:04:14.93,us8479.nordvpn.com.udp.ovpn,27
08/06/2022,13:59:04.83,us8495.nordvpn.com.udp.ovpn,29
08/06/2022,16:44:17.16,us9612.nordvpn.com.udp.ovpn,29
08/06/2022,20:03:57.33,us8495.nordvpn.com.udp.ovpn,27
08/07/2022,13:26:57.02,us8482.nordvpn.com.udp.ovpn,27
08/07/2022,18:56:25.52,us9619.nordvpn.com.udp.ovpn,28
08/07/2022,22:24:11.30,us8478.nordvpn.com.udp.ovpn,29
08/08/2022,18:58:52.69,us8478.nordvpn.com.udp.ovpn,30
08/09/2022,19:54:09.76,us8482.nordvpn.com.udp.ovpn,25
08/09/2022,21:58:12.12,us9619.nordvpn.com.udp.ovpn,29
08/10/2022,17:43:46.81,us8479.nordvpn.com.udp.ovpn,29
08/11/2022,21:01:17.16,us8479.nordvpn.com.udp.ovpn,30
08/11/2022,21:53:44.47,us8479.nordvpn.com.udp.ovpn,31
08/11/2022,22:13:24.64,us8474.nordvpn.com.udp.ovpn,False
08/12/2022,14:18:52.63,us9619.nordvpn.com.udp.ovpn,27
08/12/2022,16:39:15.00,us8479.nordvpn.com.udp.ovpn,19
08/12/2022,18:26:30.19,us9619.nordvpn.com.udp.ovpn,16
08/12/2022,19:44:51.16,us8495.nordvpn.com.udp.ovpn,16
08/12/2022,20:56:03.00,us8479.nordvpn.com.udp.ovpn,24
08/13/2022,10:51:24.28,us8495.nordvpn.com.udp.ovpn,23
08/13/2022,16:29:47.63,us9619.nordvpn.com.udp.ovpn,21
08/13/2022,23:09:37.18,us9619.nordvpn.com.udp.ovpn,28
08/14/2022,15:36:43.87,us8495.nordvpn.com.udp.ovpn,24
08/14/2022,18:39:09.47,us8479.nordvpn.com.udp.ovpn,25
08/14/2022,23:25:27.76,us8495.nordvpn.com.udp.ovpn,27
08/15/2022,17:45:43.88,us9619.nordvpn.com.udp.ovpn,19
08/15/2022,18:15:41.53,us8495.nordvpn.com.udp.ovpn,21
08/15/2022,21:19:09.43,us8479.nordvpn.com.udp.ovpn,20
08/15/2022,22:47:44.35,us8479.nordvpn.com.udp.ovpn,18
08/16/2022,00:52:37.46,us8495.nordvpn.com.udp.ovpn,27
08/16/2022,17:24:59.93,us9619.nordvpn.com.udp.ovpn,27
08/17/2022,12:37:02.04,us8495.nordvpn.com.udp.ovpn,26
08/17/2022,17:14:40.03,us8479.nordvpn.com.udp.ovpn,29
08/17/2022,18:37:19.84,us8482.nordvpn.com.udp.ovpn,31
08/17/2022,22:11:38.66,us8474.nordvpn.com.udp.ovpn,28
08/18/2022,08:25:09.07,us8479.nordvpn.com.udp.ovpn,27
08/18/2022,17:18:17.07,us8478.nordvpn.com.udp.ovpn,27
08/18/2022,19:15:33.11,us8495.nordvpn.com.udp.ovpn,25
08/18/2022,21:21:55.97,us8494.nordvpn.com.udp.ovpn,26
08/20/2022,00:22:37.27,us8479.nordvpn.com.udp.ovpn,22
08/20/2022,00:27:06.62,us8495.nordvpn.com.udp.ovpn,28
08/20/2022,19:52:45.14,us8479.nordvpn.com.udp.ovpn,30
08/20/2022,21:34:51.77,us9618.nordvpn.com.udp.ovpn,34
08/21/2022,12:53:15.36,us9612.nordvpn.com.udp.ovpn,30
08/21/2022,18:24:30.70,us8474.nordvpn.com.udp.ovpn,27
08/21/2022,20:56:03.81,us8478.nordvpn.com.udp.ovpn,29
08/21/2022,23:19:48.10,us9616.nordvpn.com.udp.ovpn,21
08/21/2022,23:20:13.82,us9612.nordvpn.com.udp.ovpn,23
08/22/2022,18:36:49.07,us8474.nordvpn.com.udp.ovpn,24
08/22/2022,21:22:02.80,us8495.nordvpn.com.udp.ovpn,28
08/22/2022,22:33:00.80,us8479.nordvpn.com.udp.ovpn,False
08/22/2022,23:00:41.56,us8479.nordvpn.com.udp.ovpn,31
08/23/2022,19:44:08.52,us8479.nordvpn.com.udp.ovpn,29
08/23/2022,22:12:13.73,us8495.nordvpn.com.udp.ovpn,27
08/24/2022,17:03:26.94,us8478.nordvpn.com.udp.ovpn,25
08/24/2022,18:40:19.52,us9612.nordvpn.com.udp.ovpn,24
08/25/2022,20:07:22.57,us9616.nordvpn.com.udp.ovpn,26
08/26/2022,20:33:54.72,us8479.nordvpn.com.udp.ovpn,29
08/26/2022,22:49:26.09,us8482.nordvpn.com.udp.ovpn,28
08/27/2022,17:10:08.36,us9619.nordvpn.com.udp.ovpn,31
08/27/2022,19:04:56.47,us9619.nordvpn.com.udp.ovpn,26
08/27/2022,20:55:23.93,us9619.nordvpn.com.udp.ovpn,28
08/27/2022,23:39:41.10,us9616.nordvpn.com.udp.ovpn,26
08/28/2022,01:04:14.22,us8478.nordvpn.com.udp.ovpn,28
08/28/2022,08:48:43.45,us8495.nordvpn.com.udp.ovpn,28
08/28/2022,12:55:31.30,us9612.nordvpn.com.udp.ovpn,28
08/28/2022,21:23:48.92,us8478.nordvpn.com.udp.ovpn,27
08/29/2022,21:43:54.94,us8494.nordvpn.com.udp.ovpn,38
08/29/2022,21:44:15.70,us9612.nordvpn.com.udp.ovpn,37
08/30/2022,20:34:54.14,us8478.nordvpn.com.udp.ovpn,37
09/02/2022,13:08:00.73,us8474.nordvpn.com.udp.ovpn,30
09/05/2022,23:45:25.26,us8482.nordvpn.com.udp.ovpn,13
09/06/2022,14:41:03.39,us8474.nordvpn.com.udp.ovpn,13
09/06/2022,16:26:57.61,us9618.nordvpn.com.udp.ovpn,13
09/06/2022,17:35:18.06,us9618.nordvpn.com.udp.ovpn,13
09/07/2022,12:43:12.09,us9612.nordvpn.com.udp.ovpn,14
09/08/2022,15:58:48.10,us8479.nordvpn.com.udp.ovpn,False
09/08/2022,17:18:23.63,us9616.nordvpn.com.udp.ovpn,13
09/08/2022,21:03:57.35,us8494.nordvpn.com.udp.ovpn,14
09/09/2022,12:03:45.09,us9616.nordvpn.com.udp.ovpn,13
09/10/2022,18:28:57.67,us8494.nordvpn.com.udp.ovpn,12
09/10/2022,18:47:04.95,us8482.nordvpn.com.udp.ovpn,13
09/11/2022,01:12:19.52,us9612.nordvpn.com.udp.ovpn,12
09/11/2022,20:48:14.66,us9612.nordvpn.com.udp.ovpn,12
09/13/2022,21:43:41.25,us9618.nordvpn.com.udp.ovpn,12
09/14/2022,18:29:24.85,us9616.nordvpn.com.udp.ovpn,False
09/14/2022,18:53:43.85,us9616.nordvpn.com.udp.ovpn,False
09/14/2022,18:59:11.04,us8482.nordvpn.com.udp.ovpn,13
09/17/2022,22:25:51.19,us8474.nordvpn.com.udp.ovpn,13
09/17/2022,23:05:01.98,us8474.nordvpn.com.udp.ovpn,13
09/18/2022,07:30:47.55,us8479.nordvpn.com.udp.ovpn,18
09/18/2022,07:30:47.61,us8494.nordvpn.com.udp.ovpn,13
09/18/2022,07:30:47.68,us8495.nordvpn.com.udp.ovpn,18
09/18/2022,07:30:47.75,us8482.nordvpn.com.udp.ovpn,16
09/18/2022,07:30:47.81,us8478.nordvpn.com.udp.ovpn,16
09/18/2022,07:30:47.88,us9619.nordvpn.com.udp.ovpn,17
09/18/2022,07:30:47.94,us8474.nordvpn.com.udp.ovpn,17
09/18/2022,07:30:48.01,us9615.nordvpn.com.udp.ovpn,19
09/18/2022,07:30:48.08,us9618.nordvpn.com.udp.ovpn,15
09/18/2022,07:30:48.14,us9612.nordvpn.com.udp.ovpn,15
09/18/2022,07:30:48.22,us9613.nordvpn.com.udp.ovpn,21
09/18/2022,07:32:41.99,us8479.nordvpn.com.udp.ovpn,22
09/18/2022,07:32:42.05,us8494.nordvpn.com.udp.ovpn,14
09/18/2022,07:32:42.13,us8495.nordvpn.com.udp.ovpn,25
09/18/2022,07:32:42.19,us8482.nordvpn.com.udp.ovpn,14
09/18/2022,07:32:42.25,us8478.nordvpn.com.udp.ovpn,12
09/18/2022,07:32:42.32,us9619.nordvpn.com.udp.ovpn,19
09/18/2022,07:32:42.38,us8474.nordvpn.com.udp.ovpn,15
09/18/2022,07:32:42.45,us9615.nordvpn.com.udp.ovpn,18
09/18/2022,07:32:42.52,us9618.nordvpn.com.udp.ovpn,15
09/18/2022,07:32:42.58,us9612.nordvpn.com.udp.ovpn,13
09/18/2022,07:32:42.65,us9613.nordvpn.com.udp.ovpn,21
09/18/2022,07:42:07.87,us8479.nordvpn.com.udp.ovpn,22
09/18/2022,07:42:07.95,us8494.nordvpn.com.udp.ovpn,16
09/18/2022,07:42:08.04,us8495.nordvpn.com.udp.ovpn,19
09/18/2022,07:42:08.12,us8482.nordvpn.com.udp.ovpn,15
09/18/2022,07:42:08.20,us8478.nordvpn.com.udp.ovpn,14
09/18/2022,07:42:08.28,us9619.nordvpn.com.udp.ovpn,18
09/18/2022,07:42:08.37,us8474.nordvpn.com.udp.ovpn,13
09/18/2022,07:42:08.45,us9615.nordvpn.com.udp.ovpn,19
09/18/2022,07:42:08.53,us9618.nordvpn.com.udp.ovpn,13
09/18/2022,07:42:08.61,us9612.nordvpn.com.udp.ovpn,15
09/18/2022,07:42:08.70,us9613.nordvpn.com.udp.ovpn,22
09/18/2022,07:42:36.63,us8479.nordvpn.com.udp.ovpn,18
09/18/2022,07:42:36.75,us8494.nordvpn.com.udp.ovpn,14
09/18/2022,07:42:36.92,us8495.nordvpn.com.udp.ovpn,21
09/18/2022,07:42:37.09,us8482.nordvpn.com.udp.ovpn,15
09/18/2022,07:42:37.32,us8478.nordvpn.com.udp.ovpn,14
09/18/2022,07:42:37.72,us9619.nordvpn.com.udp.ovpn,19
09/18/2022,07:42:37.93,us8474.nordvpn.com.udp.ovpn,14
09/18/2022,07:42:38.06,us9615.nordvpn.com.udp.ovpn,20
09/18/2022,07:42:38.18,us9618.nordvpn.com.udp.ovpn,13
09/18/2022,07:42:38.31,us9612.nordvpn.com.udp.ovpn,12
09/18/2022,07:42:38.41,us9613.nordvpn.com.udp.ovpn,21
09/18/2022,07:43:01.53,us8479.nordvpn.com.udp.ovpn,18
09/18/2022,07:43:01.58,us8494.nordvpn.com.udp.ovpn,13
09/18/2022,07:43:01.64,us8495.nordvpn.com.udp.ovpn,21
09/18/2022,07:43:01.69,us8482.nordvpn.com.udp.ovpn,13
09/18/2022,07:43:01.74,us8478.nordvpn.com.udp.ovpn,15
09/18/2022,07:43:01.79,us9619.nordvpn.com.udp.ovpn,17
09/18/2022,07:43:01.85,us8474.nordvpn.com.udp.ovpn,16
09/18/2022,07:43:01.90,us9615.nordvpn.com.udp.ovpn,19
09/18/2022,07:43:01.95,us9618.nordvpn.com.udp.ovpn,15
09/18/2022,07:43:02.01,us9612.nordvpn.com.udp.ovpn,14
09/18/2022,07:43:02.07,us9613.nordvpn.com.udp.ovpn,19
09/18/2022,07:43:46.21,us8479.nordvpn.com.udp.ovpn,23
09/18/2022,07:43:46.26,us8494.nordvpn.com.udp.ovpn,13
09/18/2022,07:43:46.32,us8495.nordvpn.com.udp.ovpn,23
09/18/2022,07:43:46.37,us8482.nordvpn.com.udp.ovpn,14
09/18/2022,07:43:46.42,us8478.nordvpn.com.udp.ovpn,15
09/18/2022,07:43:46.48,us9619.nordvpn.com.udp.ovpn,18
09/18/2022,07:43:46.53,us8474.nordvpn.com.udp.ovpn,14
09/18/2022,07:43:46.59,us9615.nordvpn.com.udp.ovpn,18
09/18/2022,07:43:46.64,us9618.nordvpn.com.udp.ovpn,15
09/18/2022,07:43:46.69,us9612.nordvpn.com.udp.ovpn,15
09/18/2022,07:43:46.75,us9613.nordvpn.com.udp.ovpn,18
09/18/2022,07:51:00.86,us8479.nordvpn.com.udp.ovpn,21
09/18/2022,07:51:00.94,us8494.nordvpn.com.udp.ovpn,16
09/18/2022,07:51:01.02,us8495.nordvpn.com.udp.ovpn,19
09/18/2022,07:51:01.10,us8482.nordvpn.com.udp.ovpn,12
09/18/2022,07:51:01.17,us8478.nordvpn.com.udp.ovpn,13
09/18/2022,07:51:01.25,us9619.nordvpn.com.udp.ovpn,18
09/18/2022,07:51:01.40,us8474.nordvpn.com.udp.ovpn,14
09/18/2022,07:51:01.48,us9615.nordvpn.com.udp.ovpn,20
09/18/2022,07:51:01.58,us9618.nordvpn.com.udp.ovpn,18
09/18/2022,07:51:01.66,us9612.nordvpn.com.udp.ovpn,15
09/18/2022,07:51:01.75,us9613.nordvpn.com.udp.ovpn,20
09/18/2022,07:51:48.16,us8479.nordvpn.com.udp.ovpn,22
09/18/2022,07:51:48.21,us8494.nordvpn.com.udp.ovpn,16
09/18/2022,07:51:48.27,us8495.nordvpn.com.udp.ovpn,21
09/18/2022,07:51:48.31,us8482.nordvpn.com.udp.ovpn,14
09/18/2022,07:51:48.36,us8478.nordvpn.com.udp.ovpn,14
09/18/2022,07:51:48.42,us9619.nordvpn.com.udp.ovpn,19
09/18/2022,07:51:48.46,us8474.nordvpn.com.udp.ovpn,15
09/18/2022,07:51:48.52,us9615.nordvpn.com.udp.ovpn,19
09/18/2022,07:51:48.56,us9618.nordvpn.com.udp.ovpn,14
09/18/2022,07:51:48.62,us9612.nordvpn.com.udp.ovpn,17
09/18/2022,07:51:48.67,us9613.nordvpn.com.udp.ovpn,20

